avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,dead_end_count,env_variant,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,source_dir,success_count,success_rate,total_steps,update
3.2828,-6.221666666666671,0,-74.66000000000005,,hard,12,73,barnes_group,0.0866400549809138,0,0.186,25,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,7680,59
3.5712,-6.363333333333336,0,-76.36000000000003,,hard,12,75,barnes_group,0.06854019562403361,0,0.1851,29,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,7808,60
3.6189,-6.915000000000002,0,-82.98000000000002,,hard,12,82,barnes_group,0.2092417279879252,0,0.1841,31,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,7936,61
3.3264,-6.511666666666669,0,-78.14000000000003,,hard,12,77,barnes_group,0.060280422369639076,0,0.1832,24,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8064,62
3.2753,-6.445833333333339,0,-77.35000000000007,,hard,12,76,barnes_group,0.12214911977450053,0,0.1823,23,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8192,63
3.1307,-6.12416666666667,0,-73.49000000000004,,hard,12,72,barnes_group,0.05680857598781586,0,0.1814,27,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8320,64
2.897,-5.870000000000008,0,-70.4400000000001,,hard,12,69,barnes_group,0.012273162603378296,0,0.1805,20,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8448,65
3.1307,-5.689166666666671,0,-68.27000000000005,,hard,12,67,barnes_group,0.025889808932940166,0,0.1796,28,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8576,66
3.1055,-5.90666666666667,0,-70.88000000000004,,hard,12,70,barnes_group,0.1889930268128713,0,0.1787,29,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8704,67
2.8985,-5.697500000000005,0,-68.37000000000006,,hard,12,67,barnes_group,0.08251525461673737,0,0.1778,14,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8832,68
