avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,dead_end_count,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,success_count,success_rate,total_steps,update
1.3632,0.7640000000000005,35,3.820000000000002,,5,0,barnes_group,-0.01964264859755834,5,0.1814,23,0,,1729,5,1,8320,64
1.2336,0.9271428571428582,35,12.980000000000015,,14,0,barnes_group,0.021751604974269867,15,0.1805,18,0,,1729,14,1,8448,65
1.2583,0.905555555555557,35,8.150000000000013,,9,0,barnes_group,0.0022582014401753745,10,0.1796,25,0,,1729,9,1,8576,66
1.1729,0.9308333333333344,35,11.170000000000012,,12,0,barnes_group,-0.03408541468282541,13,0.1787,27,0,,1729,12,1,8704,67
1.0959,0.951538461538462,35,12.370000000000006,,13,0,barnes_group,-0.0011968500912189484,15,0.1778,24,0,,1729,13,1,8832,68
1.0469,0.9433333333333339,35,11.320000000000007,,12,0,barnes_group,-0.0375124408553044,17,0.1769,22,0,,1729,12,1,8960,69
0.9808,0.9606250000000007,35,15.370000000000012,,16,0,barnes_group,-0.026813410222530365,21,0.176,20,0,,1729,16,1,9088,70
1.0667,0.9385714285714294,35,13.140000000000011,,14,0,barnes_group,-0.02724093695481618,21,0.1751,24,0,,1729,14,1,9216,71
1.0074,0.958888888888889,35,17.26,,18,0,barnes_group,0.061106628427902855,26,0.1743,22,0,,1729,18,1,9344,72
1.0474,0.9338461538461549,35,12.140000000000013,,13,0,barnes_group,0.03489130735397339,15,0.1734,28,0,,1729,13,1,9472,73
1.0037,0.9745454545454546,35,21.44,,22,0,barnes_group,-0.02664666250348091,24,0.1725,24,0,,1729,22,1,9600,74
0.998,0.9745454545454543,35,21.439999999999994,,22,0,barnes_group,0.05536816890041033,25,0.1717,24,0,,1729,22,1,9728,75
0.9975,0.9550000000000008,35,15.280000000000014,,16,0,barnes_group,0.01904726152618726,17,0.1708,29,0,,1729,16,1,9856,76
0.9501,0.9672222222222229,35,17.41000000000001,,18,0,barnes_group,0.07081271708011627,20,0.1699,21,0,,1729,18,1,9984,77
0.9282,0.9761904761904765,35,20.500000000000007,,21,0,barnes_group,0.007963010420401892,21,0.1691,18,0,,1729,21,1,10112,78
0.9428,0.9644444444444448,35,17.360000000000007,,18,0,barnes_group,0.02707258363564809,25,0.1683,23,0,,1729,18,1,10240,79
0.8497,0.9790476190476189,35,20.56,,21,0,barnes_group,-0.0002905062089363734,26,0.1674,17,0,,1729,21,1,10368,80
0.908,0.9680000000000002,35,19.360000000000003,,20,0,barnes_group,0.0950004979968071,23,0.1666,28,0,,1729,20,1,10496,81
0.9311,0.9639999999999997,35,19.279999999999994,,20,0,barnes_group,0.10708702852328618,24,0.1657,25,0,,1729,20,1,10624,82
0.878,0.969,35,19.38,,20,0,barnes_group,0.04142997724314531,23,0.1649,23,0,,1729,20,1,10752,83
0.9141,0.9526666666666674,35,14.290000000000012,,15,0,barnes_group,0.019950804611047108,16,0.1641,25,0,,1729,15,1,10880,84
0.8002,0.9723809523809528,35,20.42000000000001,,21,0,barnes_group,-0.025352330257495243,24,0.1633,19,0,,1729,21,1,11008,85
0.9401,0.9546666666666671,35,14.320000000000007,,15,0,barnes_group,0.021722068389256794,17,0.1625,28,0,,1729,15,1,11136,86
1.0251,0.9535714285714293,35,13.35000000000001,,14,0,barnes_group,-0.045777772863705955,14,0.1616,19,0,,1729,14,1,11264,87
0.8693,0.98531746031746,35,17.73571428571428,,18,0,barnes_group,0.0019905144969622293,22,0.1608,19,0,,1729,18,1,11392,88
0.9188,0.9457142857142864,35,13.240000000000009,,14,0,barnes_group,-0.0036435741931200027,17,0.16,18,0,,1729,14,1,11520,89
1.0461,0.9635000000000005,35,19.27000000000001,,20,0,barnes_group,0.06605986754099528,23,0.1592,26,0,,1729,20,1,11648,90
0.9076,0.9526666666666674,35,14.290000000000012,,15,0,barnes_group,0.014266811311244965,17,0.1584,20,0,,1729,15,1,11776,91
0.8581,0.9699999999999998,35,18.429999999999996,,19,0,barnes_group,0.15398120880126953,19,0.1576,15,0,,1729,19,1,11904,92
0.9214,0.9661111111111117,35,17.39000000000001,,18,0,barnes_group,0.05025117720166842,18,0.1569,20,0,,1729,18,1,12032,93
0.8658,0.9736363636363629,35,21.419999999999984,,22,0,barnes_group,0.05645681048432986,23,0.1561,22,0,,1729,22,1,12160,94
0.8261,0.9556250000000008,35,15.290000000000013,,16,0,barnes_group,0.007493790239095688,20,0.1553,19,0,,1729,16,1,12288,95
0.8337,0.9790909090909093,35,21.540000000000006,,22,0,barnes_group,-0.033262657622496285,25,0.1545,18,0,,1729,22,1,12416,96
0.8607,0.964117647058824,35,16.390000000000008,,17,0,barnes_group,0.04880142336090406,25,0.1537,19,0,,1729,17,1,12544,97
0.9722,0.9790476190476188,35,20.559999999999995,,21,0,barnes_group,-0.003467696408430735,24,0.153,20,0,,1729,21,1,12672,98
0.9012,0.9652941176470594,35,16.41000000000001,,17,0,barnes_group,0.016793619841337204,18,0.1522,20,0,,1729,17,1,12800,99
0.6632,0.11999999999999937,35,0.11999999999999937,,1,0,barnes_group,0.8132383724053701,1,0.25,27,1,,1730,1,1,128,0
0.9363,-0.9100000000000006,0,-0.9100000000000006,,0,0,barnes_group,0.7932769656181335,0,0.2487,37,1,,1730,0,0,256,1
0.7689,-0.9300000000000006,0,-0.9300000000000006,,0,0,barnes_group,0.03416538735230764,0,0.2475,23,1,,1730,0,0,384,2
0.841,-0.9000000000000006,0,-0.9000000000000006,,0,0,barnes_group,0.12502769380807877,0,0.2463,28,1,,1730,0,0,512,3
0.89,-0.9300000000000006,0,-0.9300000000000006,,0,0,barnes_group,0.09839871774117152,0,0.245,32,1,,1730,0,0,640,4
0.98,-0.8400000000000005,0,-0.8400000000000005,,0,0,barnes_group,0.11671510835488637,0,0.2438,35,1,,1730,0,0,768,5
1.0208,-0.8700000000000006,0,-0.8700000000000006,,0,0,barnes_group,0.06520468617479007,0,0.2426,30,1,,1730,0,0,896,6
1.1288,-0.6900000000000004,0,-0.6900000000000004,,0,0,barnes_group,0.08877772837877274,0,0.2414,34,1,,1730,0,0,1024,7
1.2468,-0.7300000000000004,0,-0.7300000000000004,,0,0,barnes_group,0.062113224218289055,0,0.2402,37,1,,1730,0,0,1152,8
1.3287,-0.7100000000000004,0,-0.7100000000000004,,0,0,barnes_group,0.027170362571875255,0,0.239,29,1,,1730,0,0,1280,9
1.2557,-0.6800000000000004,0,-0.6800000000000004,,0,0,barnes_group,-0.0003092177212238312,0,0.2378,26,1,,1730,0,0,1408,10
1.4524,-0.8100000000000005,0,-0.8100000000000005,,0,0,barnes_group,-0.010539996127287546,0,0.2366,26,1,,1730,0,0,1536,11
1.3918,-0.8300000000000005,0,-0.8300000000000005,,0,0,barnes_group,-0.011586731920639673,0,0.2354,28,1,,1730,0,0,1664,12
1.1606,-0.7400000000000004,0,-0.7400000000000004,,0,0,barnes_group,0.013701402892669043,0,0.2342,32,1,,1730,0,0,1792,13
1.0542,-0.7600000000000005,0,-0.7600000000000005,,0,0,barnes_group,0.14652898907661438,0,0.2331,26,1,,1730,0,0,1920,14
1.021,-0.7300000000000004,0,-0.7300000000000004,,0,0,barnes_group,0.0845255379875501,0,0.2319,30,1,,1730,0,0,2048,15
1.06,-0.6600000000000004,0,-0.6600000000000004,,0,0,barnes_group,0.02134856457511584,0,0.2307,31,1,,1730,0,0,2176,16
1.0782,-0.7000000000000004,0,-0.7000000000000004,,0,0,barnes_group,0.08788964649041493,0,0.2296,31,1,,1730,0,0,2304,17
1.133,-0.7200000000000004,0,-0.7200000000000004,,0,0,barnes_group,-0.01575431103507678,0,0.2284,25,1,,1730,0,0,2432,18
1.2022,-0.7200000000000004,0,-0.7200000000000004,,0,0,barnes_group,0.002160780131816864,0,0.2273,36,1,,1730,0,0,2560,19
1.1147,-0.7300000000000004,0,-0.7300000000000004,,0,0,barnes_group,0.04232552026708921,0,0.2262,26,1,,1730,0,0,2688,20
1.1773,-0.7600000000000003,0,-0.7600000000000003,,0,0,barnes_group,0.05111141875386238,0,0.225,36,1,,1730,0,0,2816,21
1.3446,-1.0000000000000007,0,-1.0000000000000007,,0,0,barnes_group,0.026020991305510204,0,0.2239,29,1,,1730,0,0,2944,22
1.4138,-1.2200000000000009,0,-1.2200000000000009,,0,0,barnes_group,-0.019173682977755863,0,0.2228,27,1,,1730,0,0,3072,23
1.4665,-1.0500000000000005,0,-1.0500000000000005,,0,0,barnes_group,0.03303012500206629,0,0.2217,33,1,,1730,0,0,3200,24
1.3838,-1.2700000000000007,0,-1.2700000000000007,,0,0,barnes_group,-0.03345269958178202,0,0.2206,23,1,,1730,0,0,3328,25
1.6178,-1.2500000000000009,0,-1.2500000000000009,,0,0,barnes_group,-0.059673525393009186,0,0.2195,30,1,,1730,0,0,3456,26
1.5718,-1.1800000000000006,0,-1.1800000000000006,,0,0,barnes_group,-0.02940891186396281,0,0.2184,31,1,,1730,0,0,3584,27
1.5201,-1.1000000000000005,0,-1.1000000000000005,,0,0,barnes_group,0.00953261430064837,0,0.2173,30,1,,1730,0,0,3712,28
1.3957,-1.0600000000000007,0,-1.0600000000000007,,0,0,barnes_group,0.007238848755757014,0,0.2162,27,1,,1730,0,0,3840,29
1.1823,-0.9000000000000005,0,-0.9000000000000005,,0,0,barnes_group,0.16503015657265982,0,0.2151,27,1,,1730,0,0,3968,30
0.9993,-0.7800000000000004,0,-0.7800000000000004,,0,0,barnes_group,0.12501745919386545,0,0.214,33,1,,1730,0,0,4096,31
0.8126,-0.8600000000000005,0,-0.8600000000000005,,0,0,barnes_group,0.16653047998746237,0,0.213,23,1,,1730,0,0,4224,32
0.6904,-0.8700000000000006,0,-0.8700000000000006,,0,0,barnes_group,0.133332759141922,0,0.2119,15,1,,1730,0,0,4352,33
0.876,-0.8900000000000005,0,-0.8900000000000005,,0,0,barnes_group,0.11926247427860896,0,0.2108,27,1,,1730,0,0,4480,34
1.0326,-0.8500000000000005,0,-0.8500000000000005,,0,0,barnes_group,0.14021794001261392,0,0.2098,25,1,,1730,0,0,4608,35
0.8414,-0.8900000000000005,0,-0.8900000000000005,,0,0,barnes_group,0.06418389640748501,0,0.2087,20,1,,1730,0,0,4736,36
0.9866,0.1599999999999996,35,0.1599999999999996,,1,0,barnes_group,0.06525249903400739,1,0.2077,28,1,,1730,1,1,4864,37
1.0879,-0.9000000000000006,0,-0.9000000000000006,,0,0,barnes_group,0.046665887037913,0,0.2066,33,1,,1730,0,0,4992,38
1.2808,0.07999999999999959,35,0.07999999999999959,,1,0,barnes_group,0.010486754278341929,2,0.2056,34,1,,1730,1,1,5120,39
1.0116,0.5899999999999997,35,1.1799999999999995,,2,0,barnes_group,0.07943588371078174,2,0.2046,24,1,,1730,2,1,5248,40
1.0478,0.10999999999999956,35,0.10999999999999956,,1,0,barnes_group,-0.0036280999581019082,1,0.2036,30,1,,1730,1,1,5376,41
1.0887,-1.0400000000000007,0,-1.0400000000000007,,0,0,barnes_group,0.09383525947729747,0,0.2025,26,1,,1730,0,0,5504,42
1.0058,-0.9000000000000006,0,-0.9000000000000006,,0,0,barnes_group,-0.007027953242262204,0,0.2015,27,1,,1730,0,0,5632,43
1.0257,-0.9200000000000006,0,-0.9200000000000006,,0,0,barnes_group,0.031097644319136936,0,0.2005,38,1,,1730,0,0,5760,44
0.9347,0.13999999999999957,35,0.13999999999999957,,1,0,barnes_group,0.12263961074252923,1,0.1995,19,1,,1730,1,1,5888,45
0.9636,0.049999999999999586,35,0.049999999999999586,,1,0,barnes_group,0.1805437058210373,1,0.1985,21,1,,1730,1,1,6016,46
1.2143,0.8700000000000019,35,6.960000000000015,,8,0,barnes_group,0.07134053111076355,11,0.1975,21,1,,1730,8,1,6144,47
1.2608,0.7916666666666687,35,4.750000000000012,,6,0,barnes_group,0.05543747420112292,10,0.1965,24,1,,1730,6,1,6272,48
1.1228,0.8512500000000025,35,6.81000000000002,,8,0,barnes_group,0.11273398374517758,8,0.1956,19,1,,1730,8,1,6400,49
0.9586,0.8587500000000008,35,6.870000000000006,,8,0,barnes_group,0.05564019829034805,9,0.1946,19,1,,1730,8,1,6528,50
0.9367,0.8800000000000008,35,7.040000000000006,,8,0,barnes_group,0.12622876465320587,8,0.1936,29,1,,1730,8,1,6656,51
1.2187,0.7520000000000014,35,3.7600000000000073,,5,0,barnes_group,0.04207789028684298,6,0.1926,29,1,,1730,5,1,6784,52
0.9552,0.8887500000000013,35,7.11000000000001,,8,0,barnes_group,0.05639008805155754,9,0.1917,23,1,,1730,8,1,6912,53
1.0969,0.862857142857145,35,6.040000000000015,,7,0,barnes_group,0.06689146533608437,9,0.1907,28,1,,1730,7,1,7040,54
1.1825,0.7840000000000014,35,3.9200000000000066,,5,0,barnes_group,0.12368266532818477,5,0.1898,31,1,,1730,5,1,7168,55
1.1342,0.8637500000000014,35,6.910000000000011,,8,0,barnes_group,0.11769519249598186,10,0.1888,37,1,,1730,8,1,7296,56
1.0337,0.8960000000000011,35,8.960000000000012,,10,0,barnes_group,0.012319553643465042,15,0.1879,33,1,,1730,10,1,7424,57
0.9333,0.8990909090909104,35,9.890000000000015,,11,0,barnes_group,0.0847556193669637,14,0.1869,25,1,,1730,11,1,7552,58
0.9673,0.8777777777777795,35,7.900000000000016,,9,0,barnes_group,-0.014186037083466848,9,0.186,18,1,,1730,9,1,7680,59
1.1138,0.9158333333333344,35,10.990000000000013,,12,0,barnes_group,-9.168808658917745e-05,13,0.1851,25,1,,1730,12,1,7808,60
1.1409,0.8428571428571441,35,5.900000000000008,,7,0,barnes_group,0.06289822732408841,8,0.1841,27,1,,1730,7,1,7936,61
1.2118,0.8128571428571446,35,5.690000000000012,,7,0,barnes_group,0.016654199610153835,8,0.1832,26,1,,1730,7,1,8064,62
1.1354,0.8422222222222243,35,7.580000000000019,,9,0,barnes_group,-0.019331999123096466,10,0.1823,19,1,,1730,9,1,8192,63
1.2111,0.8709090909090924,35,9.580000000000016,,11,0,barnes_group,-0.031608025232950844,13,0.1814,26,1,,1730,11,1,8320,64
1.1313,0.8745454545454561,35,9.620000000000017,,11,0,barnes_group,-0.018256316582361858,13,0.1805,18,1,,1730,11,1,8448,65
1.2473,0.8890909090909104,35,9.780000000000014,,11,0,barnes_group,-0.0007724973062674204,13,0.1796,28,1,,1730,11,1,8576,66
1.1434,0.8525000000000011,35,6.820000000000009,,8,0,barnes_group,0.041409775614738464,11,0.1787,25,1,,1730,8,1,8704,67
1.151,0.8437500000000014,35,6.7500000000000115,,8,0,barnes_group,0.04557957127690315,10,0.1778,25,1,,1730,8,1,8832,68
1.0383,0.880000000000001,35,8.80000000000001,,10,0,barnes_group,-0.015398400525252024,12,0.1769,23,1,,1730,10,1,8960,69
1.0919,0.9115384615384626,35,11.850000000000014,,13,0,barnes_group,-0.034083607296148934,17,0.176,22,1,,1730,13,1,9088,70
1.0466,0.8687500000000009,35,6.950000000000007,,8,0,barnes_group,-0.00641336664557457,10,0.1751,27,1,,1730,8,1,9216,71
1.0093,0.9250000000000009,35,12.950000000000014,,14,0,barnes_group,0.03222875545422236,18,0.1743,22,1,,1730,14,1,9344,72
0.9285,0.9528571428571431,35,20.010000000000005,,21,0,barnes_group,-0.024242492392659187,24,0.1734,19,1,,1730,21,1,9472,73
1.0471,0.926923076923078,35,12.050000000000013,,13,0,barnes_group,-0.024358080700039864,15,0.1725,25,1,,1730,13,1,9600,74
1.1448,0.904444444444446,35,8.140000000000015,,9,0,barnes_group,-0.02078770411511262,10,0.1717,29,1,,1730,9,1,9728,75
1.0187,0.9628571428571433,35,20.22000000000001,,21,0,barnes_group,-0.008550587420662245,23,0.1708,24,1,,1730,21,1,9856,76
0.9486,0.9550000000000003,35,19.100000000000005,,20,0,barnes_group,-0.03431194772322973,21,0.1699,19,1,,1730,20,1,9984,77
0.8984,0.9680000000000003,35,19.360000000000007,,20,0,barnes_group,-0.039350143323342,22,0.1691,23,1,,1730,20,1,10112,78
0.9343,0.9736363636363632,35,21.41999999999999,,22,0,barnes_group,-0.003977349027991295,26,0.1683,18,1,,1730,22,1,10240,79
0.9381,0.961578947368421,35,18.27,,19,0,barnes_group,0.035337645560503006,20,0.1674,21,1,,1730,19,1,10368,80
0.9639,0.9325000000000009,35,11.19000000000001,,12,0,barnes_group,-0.016199270884195965,14,0.1666,21,1,,1730,12,1,10496,81
0.9327,0.9531250000000004,35,15.250000000000007,,16,0,barnes_group,-0.0038317907601594925,22,0.1657,22,1,,1730,16,1,10624,82
0.9392,0.9558823529411768,35,16.250000000000007,,17,0,barnes_group,0.04921857640147209,17,0.1649,28,1,,1730,17,1,10752,83
0.861,0.9775000000000003,35,19.550000000000004,,20,0,barnes_group,0.021466076374053955,20,0.1641,18,1,,1730,20,1,10880,84
0.8348,0.9636842105263157,35,18.31,,19,0,barnes_group,-0.02545681657890479,20,0.1633,22,1,,1730,19,1,11008,85
0.8225,0.9663157894736846,35,18.360000000000007,,19,0,barnes_group,0.04292996103564898,21,0.1625,25,1,,1730,19,1,11136,86
0.6869,0.978333333333333,35,23.479999999999993,,24,0,barnes_group,0.015687502299745876,24,0.1616,18,1,,1730,24,1,11264,87
0.639,0.9804347826086955,35,22.549999999999997,,23,0,barnes_group,0.05033830304940542,24,0.1608,15,1,,1730,23,1,11392,88
0.5821,0.9839285714285708,35,27.549999999999983,,28,0,barnes_group,-0.0021676290780305862,29,0.16,17,1,,1730,28,1,11520,89
0.5248,0.9876666666666661,35,29.629999999999985,,30,0,barnes_group,0.04955031940092643,30,0.1592,19,1,,1730,30,1,11648,90
0.6226,0.9799999999999999,35,23.519999999999996,,24,0,barnes_group,0.06920496001839638,24,0.1584,20,1,,1730,24,1,11776,91
0.7432,0.9690476190476188,35,20.349999999999994,,21,0,barnes_group,0.10911388198534648,23,0.1576,19,1,,1730,21,1,11904,92
0.6688,0.965652173913043,35,22.20999999999999,,23,0,barnes_group,0.036193295692404114,26,0.1569,13,1,,1730,23,1,12032,93
0.714,0.935454545454546,35,10.290000000000006,,11,0,barnes_group,0.07285916556914647,11,0.1561,20,1,,1730,11,1,12160,94
0.8711,0.9442857142857152,35,13.220000000000013,,14,0,barnes_group,0.08182625224192937,14,0.1553,26,1,,1730,14,1,12288,95
0.8827,0.9443750000000007,35,15.110000000000012,,16,0,barnes_group,-0.0024522573997577033,18,0.1545,23,1,,1730,16,1,12416,96
0.7606,0.9372222222222231,35,16.870000000000015,,18,0,barnes_group,0.004094327489535014,20,0.1537,19,1,,1730,18,1,12544,97
0.8587,0.933750000000001,35,14.940000000000015,,16,0,barnes_group,0.14955069373051325,18,0.153,21,1,,1730,16,1,12672,98
