avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
4416.0,-19.314153125000026,0.0009375000000000002,0.6,partnership_disguised_sale,10,0.4931796964398132,2177.881539478215,0.021000897763374073,0.4056145551642774,0.002109214242845478
