avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
,-3.6877714646464645,0.0,0.0,subsidiary_stock_comp,10,,,0.7297943499359049,2.6913147787538465,0.0
