avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,dead_end_count,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,success_count,success_rate,total_steps,update
0.22950678935740143,-0.12085137085137086,42,-2.537878787878788,11,21,0,subsidiary_stock_comp,1.585836370786031,2,0.25,34,0,0,1729,0,0.0,128,0
0.31496762869574013,-0.19471500721500723,158,-5.452020202020202,25,28,0,subsidiary_stock_comp,0.7589591145515442,2,0.2487,29,0,0,1729,0,0.0,256,1
0.21842105524865474,-0.09722222222222222,0,-1.75,7,18,0,subsidiary_stock_comp,0.5070104151964188,0,0.2475,20,0,0,1729,0,0.0,384,2
0.26378612654298195,-0.1018939393939394,42,-2.037878787878788,9,20,0,subsidiary_stock_comp,0.41061293085416156,1,0.2463,31,0,0,1729,0,0.0,512,3
0.23151356403104728,-0.11904761904761904,0,-2.5,10,21,0,subsidiary_stock_comp,0.31559544801712036,0,0.245,34,0,0,1729,0,0.0,640,4
0.16481200531779905,0.041666666666666664,198,0.75,5,18,0,subsidiary_stock_comp,0.124930489808321,2,0.2438,30,0,0,1729,1,0.05555555555555555,768,5
0.19229462740258896,-0.10526315789473684,0,-2,8,19,0,subsidiary_stock_comp,0.17872113982836405,0,0.2426,41,0,0,1729,0,0.0,896,6
0.2519988832718809,0.010606060606060596,198,0.21212121212121193,8,20,0,subsidiary_stock_comp,0.11510307590166728,3,0.2414,23,0,0,1729,1,0.05,1024,7
0.32569297914596973,-0.11151515151515153,198,-2.787878787878788,20,25,0,subsidiary_stock_comp,0.10318513711293538,3,0.2402,29,0,0,1729,1,0.04,1152,8
0.36912307007878553,-0.11327561327561327,198,-3.1717171717171713,24,28,0,subsidiary_stock_comp,0.09943770865599315,7,0.239,38,0,0,1729,1,0.03571428571428571,1280,9
0.3134364492580062,-0.18308080808080807,42,-4.027777777777778,17,22,0,subsidiary_stock_comp,0.05023875832557678,2,0.2378,20,0,0,1729,0,0.0,1408,10
0.21040587934840005,-0.1111111111111111,0,-2,8,18,0,subsidiary_stock_comp,0.06867806613445282,0,0.2366,29,0,0,1729,0,0.0,1536,11
0.18274076434317976,-0.1125,0,-2.25,9,20,0,subsidiary_stock_comp,0.028692411879698437,0,0.2354,30,0,0,1729,0,0.0,1664,12
0.21121469425270334,-0.15217391304347827,0,-3.5,14,23,0,subsidiary_stock_comp,0.017122389283031225,0,0.2342,20,0,0,1729,0,0.0,1792,13
0.20397784980013967,-0.07352941176470588,0,-1.25,5,17,0,subsidiary_stock_comp,0.04382385561863581,0,0.2331,36,0,0,1729,0,0.0,1920,14
0.1819081695866771,-0.10526315789473684,0,-2,8,19,0,subsidiary_stock_comp,0.06515469650427501,0,0.2319,26,0,0,1729,0,0.0,2048,15
0.21124180749757215,-0.05289001122334455,158,-0.952020202020202,7,18,0,subsidiary_stock_comp,0.05409980068604151,2,0.2307,26,0,0,1729,0,0.0,2176,16
0.21215316248708405,-0.0726010101010101,158,-1.452020202020202,9,20,0,subsidiary_stock_comp,0.03959049998472134,2,0.2296,37,0,0,1729,0,0.0,2304,17
0.2358510181074962,-0.08459595959595959,158,-1.6919191919191918,10,20,0,subsidiary_stock_comp,0.04366893755892912,3,0.2284,31,0,0,1729,0,0.0,2432,18
0.22451465378981084,-0.0501063264221159,158,-0.952020202020202,7,19,0,subsidiary_stock_comp,0.08469642698764801,2,0.2273,21,0,0,1729,0,0.0,2560,19
0.2337450252380222,-0.07876382876382876,158,-1.654040404040404,13,21,0,subsidiary_stock_comp,0.08267685274283092,4,0.2262,21,0,0,1729,0,0.0,2688,20
0.30013023072388023,0.016474266474266478,198,0.345959595959596,13,21,0,subsidiary_stock_comp,0.06405487408240636,6,0.225,30,0,0,1729,1,0.047619047619047616,2816,21
0.4455134298186749,0.036161616161616165,160,0.9040404040404042,22,25,0,subsidiary_stock_comp,0.00904021163781484,18,0.2239,36,0,0,1729,0,0.0,2944,22
0.4939998681657016,0.30622009569377984,166,5.818181818181817,12,19,0,subsidiary_stock_comp,0.011384864648183187,36,0.2228,32,0,0,1729,0,0.0,3072,23
0.41379147325642407,0.3142135642135641,160,6.598484848484847,13,21,0,subsidiary_stock_comp,0.004418924450874329,34,0.2217,25,0,0,1729,0,0.0,3200,24
0.48050047690048814,0.46969696969696995,164,9.863636363636369,14,21,0,subsidiary_stock_comp,0.05693915983041128,65,0.2206,27,0,0,1729,0,0.0,3328,25
0.4099762322148308,0.41047979797979794,198,8.209595959595958,11,20,0,subsidiary_stock_comp,0.05718459685643514,49,0.2195,30,0,0,1729,1,0.05,3456,26
0.45101018517743796,0.4112174375332271,164,7.813131313131315,10,19,0,subsidiary_stock_comp,-0.007820207315186659,58,0.2184,31,0,0,1729,0,0.0,3584,27
0.47769282839726657,0.5385375494071148,198,12.386363636363642,17,23,0,subsidiary_stock_comp,0.03527936525642872,67,0.2173,28,0,0,1729,1,0.043478260869565216,3712,28
0.37920362793374807,0.6385975135975142,198,16.603535353535367,19,26,0,subsidiary_stock_comp,0.06244074056545893,68,0.2162,23,0,0,1729,3,0.11538461538461539,3840,29
0.40067472646478564,0.7565235690235697,198,18.15656565656567,18,24,0,subsidiary_stock_comp,0.003465081254641215,76,0.2151,14,0,0,1729,4,0.16666666666666666,3968,30
0.3910714112862479,1.1174710063598954,198,30.171717171717177,12,27,0,subsidiary_stock_comp,0.009917738226552805,61,0.214,22,0,0,1729,13,0.48148148148148145,4096,31
0.22099835184053518,1.3738188334962531,198,42.58838383838385,9,31,0,subsidiary_stock_comp,0.04150961463650068,56,0.213,24,0,0,1729,21,0.6774193548387096,4224,32
0.2040595171856694,1.4927725531173803,198,43.29040404040403,7,29,0,subsidiary_stock_comp,0.04649834210673968,53,0.2119,32,0,0,1729,21,0.7241379310344828,4352,33
0.18584307029959746,1.3664141414141413,198,40.99242424242424,9,30,0,subsidiary_stock_comp,0.0840455691019694,48,0.2108,34,0,0,1729,21,0.7,4480,34
0.1363875399256358,1.9383490073145249,198,56.21212121212122,0,29,0,subsidiary_stock_comp,0.1622601201136907,58,0.2098,22,0,0,1729,28,0.9655172413793104,4608,35
0.16041579659213312,1.5489057239057238,198,46.467171717171716,7,30,0,subsidiary_stock_comp,0.08412434160709381,59,0.2087,29,0,0,1729,23,0.7666666666666667,4736,36
0.12429021993011702,1.603377525252525,198,51.3080808080808,6,32,0,subsidiary_stock_comp,0.0902198851108551,55,0.2077,22,0,0,1729,26,0.8125,4864,37
0.18477763590635732,1.9162157287157289,198,53.65404040404041,1,28,0,subsidiary_stock_comp,0.016258447120587032,64,0.2066,28,0,0,1729,26,0.9285714285714286,4992,38
0.23682348622969585,1.3268025078369912,198,38.47727272727274,9,29,0,subsidiary_stock_comp,0.0583000381787618,57,0.2056,31,0,0,1729,19,0.6551724137931034,5120,39
0.16771520896145375,1.6907968574635248,198,45.65151515151517,2,27,0,subsidiary_stock_comp,0.045197516679763794,62,0.2046,22,0,0,1729,22,0.8148148148148148,5248,40
0.08315436411066912,1.8146306818181817,198,58.06818181818181,3,32,0,subsidiary_stock_comp,0.01975163072347641,62,0.2036,21,0,0,1729,29,0.90625,5376,41
0.13014699634368299,1.7526123301985377,198,50.82575757575759,3,29,0,subsidiary_stock_comp,0.022698868066072464,64,0.2025,19,0,0,1729,25,0.8620689655172413,5504,42
0.14599930529948324,1.6159986966438578,198,50.09595959595959,6,31,0,subsidiary_stock_comp,0.05708601946632067,54,0.2015,32,0,0,1729,25,0.8064516129032258,5632,43
0.15938192397152307,1.5952629745733193,198,46.26262626262626,4,29,0,subsidiary_stock_comp,0.03797745953003565,58,0.2005,19,0,0,1729,23,0.7931034482758621,5760,44
0.17575633082014974,1.200841750841751,198,36.02525252525253,10,30,0,subsidiary_stock_comp,0.06252902497847874,51,0.1995,34,0,0,1729,18,0.6,5888,45
0.13476951561460737,1.5186026936026935,198,45.5580808080808,7,30,0,subsidiary_stock_comp,0.06717679277062416,50,0.1985,30,0,0,1729,23,0.7666666666666667,6016,46
0.10018696167389862,1.4780618686868685,198,47.29797979797979,8,32,0,subsidiary_stock_comp,0.09161927551031113,51,0.1975,25,0,0,1729,24,0.75,6144,47
0.10024273327871924,1.6186868686868687,198,51.7979797979798,6,32,0,subsidiary_stock_comp,0.06278445199131966,55,0.1965,20,0,0,1729,26,0.8125,6272,48
0.09802569804014638,1.8056457431457429,198,50.5580808080808,3,28,0,subsidiary_stock_comp,0.08792892595132192,54,0.1956,28,0,0,1729,25,0.8928571428571429,6400,49
0.15801214708335465,1.7794913419913418,198,49.82575757575757,3,28,0,subsidiary_stock_comp,0.09301590174436569,61,0.1946,21,0,0,1729,24,0.8571428571428571,6528,50
0.1211199783574557,1.8542568542568545,198,51.919191919191924,2,28,0,subsidiary_stock_comp,0.04458154489596685,63,0.1936,20,0,0,1729,25,0.8928571428571429,6656,51
0.05786902155523421,1.8548387096774193,198,57.5,2,31,0,subsidiary_stock_comp,0.07425603022178014,58,0.1926,19,0,0,1729,29,0.9354838709677419,6784,52
0.17440446716500446,1.560335497835498,198,43.689393939393945,5,28,0,subsidiary_stock_comp,0.05207563688357671,61,0.1917,25,0,0,1729,21,0.75,6912,53
0.1503288080675702,1.6955387205387207,198,50.86616161616162,5,30,0,subsidiary_stock_comp,0.07595417648553848,57,0.1907,24,0,0,1729,25,0.8333333333333334,7040,54
0.113899808464339,1.808651026392962,198,56.06818181818182,3,31,0,subsidiary_stock_comp,0.08140405640006065,60,0.1898,24,0,0,1729,28,0.9032258064516129,7168,55
0.1982187714711472,1.6347402597402596,198,45.772727272727266,6,28,0,subsidiary_stock_comp,0.03279036531845728,58,0.1888,26,0,0,1729,22,0.7857142857142857,7296,56
0.2103409171140811,1.636457164234942,198,44.18434343434343,5,27,0,subsidiary_stock_comp,0.012312641988197962,50,0.1879,27,0,0,1729,22,0.8148148148148148,7424,57
0.2507452006393578,1.144736842105263,198,21.75,1,19,0,subsidiary_stock_comp,0.15900664031505585,22,0.1869,21,0,0,1729,11,0.5789473684210527,7552,58
0.15526796822086908,0.5882352941176471,198,10,0,17,0,subsidiary_stock_comp,0.11005275696516037,10,0.186,23,0,0,1729,5,0.29411764705882354,7680,59
0.22029698379628826,0.887997623291741,198,15.095959595959597,2,17,0,subsidiary_stock_comp,0.08500914027293523,18,0.1851,16,0,0,1729,7,0.4117647058823529,7808,60
0.275956521036278,1.5603764921946741,198,34.32828282828283,2,22,0,subsidiary_stock_comp,0.13050117840369543,39,0.1841,23,0,0,1729,17,0.7727272727272727,7936,61
0.2494531421980355,1.6457164234942012,198,44.43434343434343,4,27,0,subsidiary_stock_comp,0.04932295406858126,50,0.1832,26,0,0,1729,22,0.8148148148148148,8064,62
0.17041753319790587,1.7881493506493504,198,50.06818181818181,3,28,0,subsidiary_stock_comp,0.037020896251002945,54,0.1823,19,0,0,1729,25,0.8928571428571429,8192,63
0.1386387700913474,1.8174242424242422,198,54.522727272727266,3,30,0,subsidiary_stock_comp,0.04376200462381045,61,0.1814,23,0,0,1729,27,0.9,8320,64
0.14842638497066218,1.7500841750841756,198,52.50252525252527,3,30,0,subsidiary_stock_comp,0.023976819589734077,62,0.1805,16,0,0,1729,26,0.8666666666666667,8448,65
0.16437195966864238,1.736020923520924,198,48.608585858585876,3,28,0,subsidiary_stock_comp,0.09260553866624832,57,0.1796,19,0,0,1729,24,0.8571428571428571,8576,66
0.19890755428059492,1.8278474399164057,198,53.007575757575765,3,29,0,subsidiary_stock_comp,0.031244196618596714,63,0.1787,24,0,0,1729,26,0.896551724137931,8704,67
0.19986062939278781,1.4557178932178931,198,40.76010101010101,5,28,0,subsidiary_stock_comp,0.05205228924751282,43,0.1778,30,0,0,1729,21,0.75,8832,68
0.19775987273533246,1.7321490769766634,198,50.23232323232324,4,29,0,subsidiary_stock_comp,0.021827465233703453,55,0.1769,21,0,0,1729,25,0.8620689655172413,8960,69
0.19507783097651554,1.5932659932659934,198,47.7979797979798,6,30,0,subsidiary_stock_comp,0.05823637917637825,51,0.176,22,0,0,1729,24,0.8,9088,70
0.22230608254176332,1.5704365079365077,198,43.972222222222214,5,28,0,subsidiary_stock_comp,0.029189928124348324,50,0.1751,25,0,0,1729,22,0.7857142857142857,9216,71
0.2290662059240276,1.6686658249158246,198,40.04797979797979,3,24,0,subsidiary_stock_comp,0.02769838273525238,42,0.1743,24,0,0,1729,20,0.8333333333333334,9344,72
0.21187762635963736,1.9090909090909092,198,42,0,22,0,subsidiary_stock_comp,0.03355130615333716,42,0.1734,16,0,0,1729,21,0.9545454545454546,9472,73
0.2395524808416667,1.475,198,29.5,2,20,0,subsidiary_stock_comp,0.08008147279421489,30,0.1725,20,0,0,1729,15,0.75,9600,74
0.2102973445726093,1.8068181818181819,198,39.75,1,22,0,subsidiary_stock_comp,0.04893562911699215,40,0.1717,17,0,0,1729,20,0.9090909090909091,9728,75
0.2573481192048348,1.8913131313131313,198,47.282828282828284,0,25,0,subsidiary_stock_comp,0.0528222049276034,58,0.1708,17,0,0,1729,23,0.92,9856,76
0.19652209915147978,1.7256493506493507,198,48.31818181818182,4,28,0,subsidiary_stock_comp,0.05147760733962059,53,0.1699,23,0,0,1729,24,0.8571428571428571,9984,77
0.17932982883939985,1.8677849927849925,198,52.29797979797979,2,28,0,subsidiary_stock_comp,0.03430202603340149,54,0.1691,19,0,0,1729,26,0.9285714285714286,10112,78
0.22211216273717582,1.8229710902124692,198,52.866161616161605,3,29,0,subsidiary_stock_comp,0.0032703581576546035,58,0.1683,19,0,0,1729,26,0.896551724137931,10240,79
0.24403904368227813,1.576969696969697,198,39.42424242424242,4,25,0,subsidiary_stock_comp,0.044589705765247345,44,0.1674,26,0,0,1729,20,0.8,10368,80
0.27065272457548417,1.4874835309617918,198,34.21212121212121,4,23,0,subsidiary_stock_comp,0.05603480959932009,40,0.1666,25,0,0,1729,17,0.7391304347826086,10496,81
0.18814095214474946,1.6666666666666667,198,45,4,27,0,subsidiary_stock_comp,0.030550682917237282,46,0.1657,23,0,0,1729,23,0.8518518518518519,10624,82
0.2225255720259156,1.833784271284271,198,51.345959595959584,3,28,0,subsidiary_stock_comp,0.021047741174697876,55,0.1649,18,0,0,1729,25,0.8928571428571429,10752,83
0.19021556017105468,1.6666666666666667,198,45,4,27,0,subsidiary_stock_comp,0.03024267653624217,46,0.1641,20,0,0,1729,23,0.8518518518518519,10880,84
0.24713995839556446,1.6865656565656564,198,42.16414141414141,3,25,0,subsidiary_stock_comp,0.04527898505330086,47,0.1633,26,0,0,1729,21,0.84,11008,85
0.21864358570746845,1.9343434343434343,198,46.42424242424242,0,24,0,subsidiary_stock_comp,0.004565265650550525,52,0.1625,21,0,0,1729,23,0.9583333333333334,11136,86
0.26409575093566673,1.6101928374655647,198,35.42424242424242,4,22,0,subsidiary_stock_comp,0.032961330066124596,38,0.1616,18,0,0,1729,18,0.8181818181818182,11264,87
0.23707418431149563,1.5326086956521738,198,35.25,3,23,0,subsidiary_stock_comp,0.061860733975966774,36,0.1608,28,0,0,1729,18,0.782608695652174,11392,88
0.2140007543930551,1.6071428571428572,198,33.75,1,21,0,subsidiary_stock_comp,0.029857654124498367,34,0.16,19,0,0,1729,17,0.8095238095238095,11520,89
0.24679704324080376,1.5782828282828283,198,34.72222222222222,2,22,0,subsidiary_stock_comp,0.041513836632172264,41,0.1592,17,0,0,1729,17,0.7727272727272727,11648,90
0.22599063094094163,1.66600790513834,198,38.31818181818182,2,23,0,subsidiary_stock_comp,0.02193916371713082,42,0.1584,15,0,0,1729,19,0.8260869565217391,11776,91
0.2468743615972926,1.8806818181818183,198,45.13636363636364,2,24,0,subsidiary_stock_comp,0.026057128173609573,52,0.1576,22,0,0,1729,22,0.9166666666666666,11904,92
0.21907340103643946,1.7529292929292928,198,43.82323232323232,2,25,0,subsidiary_stock_comp,0.07378334055344264,48,0.1569,20,0,0,1729,22,0.88,12032,93
0.25475881007150747,1.180645743145743,198,33.05808080808081,9,28,0,subsidiary_stock_comp,0.07360957811276118,38,0.1561,32,0,0,1729,17,0.6071428571428571,12160,94
0.2468270902754739,1.5397493453049007,198,41.57323232323232,7,27,0,subsidiary_stock_comp,0.0870440478126208,57,0.1553,19,0,0,1729,20,0.7407407407407407,12288,95
0.18935579614480957,1.863262252151141,198,50.30808080808081,2,27,0,subsidiary_stock_comp,0.04899758597215017,53,0.1545,22,0,0,1729,25,0.9259259259259259,12416,96
0.24002732004737481,1.6428170594837257,198,44.356060606060595,5,27,0,subsidiary_stock_comp,0.038976725190877914,49,0.1537,27,0,0,1729,22,0.8148148148148148,12544,97
0.24288449429150205,1.8692358366271409,198,42.99242424242424,1,23,0,subsidiary_stock_comp,0.1084417775273323,50,0.153,23,0,0,1729,21,0.9130434782608695,12672,98
0.2196697193867294,1.8457491582491583,198,44.2979797979798,2,24,0,subsidiary_stock_comp,0.041405742367108665,46,0.1522,29,0,0,1729,22,0.9166666666666666,12800,99
0.45703359553590417,0.007891414141414149,198,0.18939393939393956,19,24,0,subsidiary_stock_comp,1.053035855293274,13,0.25,32,1,0,1730,1,0.041666666666666664,128,0
0.5447919606231153,0.25530303030303025,198,7.659090909090908,25,30,0,subsidiary_stock_comp,0.19943940391143164,28,0.2487,30,1,0,1730,5,0.16666666666666666,256,1
