avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
243.2,1.719380627230319,0.8553527814280801,1.0,subsidiary_stock_comp,10,0.8395428851933614,204.17682967902547,0.026221653805506746,0.04508500356712847,0.02425054388696774
