avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,success_count,success_rate,total_steps,update
3.7843512631952763,-49.42777777777774,0,-444.8499999999997,9,59,straddle_abuse,46.710174560546875,0,0.25,26,0,0,1729,0,0.0,128,0
3.9605944957584143,-51.19666666666663,0,-460.76999999999964,9,76,straddle_abuse,48.6637077331543,0,0.2487,31,0,0,1729,0,0.0,256,1
3.9010054022073746,-48.90333333333328,17.08,-440.12999999999954,9,72,straddle_abuse,44.58348083496094,1,0.2475,33,0,0,1729,0,0.0,384,2
3.909619079902768,-51.11888888888885,0,-460.0699999999996,9,75,straddle_abuse,46.625389099121094,0,0.2463,30,0,0,1729,0,0.0,512,3
3.913082517683506,-51.112222222222194,0,-460.00999999999976,9,75,straddle_abuse,46.05709966023763,0,0.245,27,0,0,1729,0,0.0,640,4
3.7836926262825727,-50.191111111111056,0,-451.7199999999995,9,66,straddle_abuse,42.10595830281576,0,0.2438,34,0,0,1729,0,0.0,768,5
3.867818970233202,-51.56,0,-464.04,9,79,straddle_abuse,44.63808822631836,0,0.2426,35,0,0,1729,0,0.0,896,6
3.929828815162182,-51.024444444444434,0,-459.2199999999999,9,74,straddle_abuse,42.75763702392578,0,0.2414,34,0,0,1729,0,0.0,1024,7
3.8701940551400185,-50.49555555555548,0,-454.4599999999993,9,69,straddle_abuse,40.57494608561198,0,0.2402,31,0,0,1729,0,0.0,1152,8
3.932239655405283,-51.983333333333285,0,-467.84999999999957,9,83,straddle_abuse,43.79742940266927,0,0.239,34,0,0,1729,0,0.0,1280,9
3.9013265687972307,-48.49999999999996,18.58,-436.4999999999996,9,70,straddle_abuse,37.26722844441732,2,0.2378,32,0,0,1729,0,0.0,1408,10
3.9021527860313654,-51.14111111111109,0,-460.2699999999998,9,75,straddle_abuse,40.752689361572266,0,0.2366,34,0,0,1729,0,0.0,1536,11
3.9115005042403936,-50.679999999999964,0,-456.11999999999966,9,71,straddle_abuse,39.38312657674154,0,0.2354,31,0,0,1729,0,0.0,1664,12
3.82554841786623,-50.242222222222196,0,-452.1799999999998,9,67,straddle_abuse,38.57251739501953,0,0.2342,27,0,0,1729,0,0.0,1792,13
3.775908075273037,-49.282222222222174,0,-443.53999999999957,9,58,straddle_abuse,36.35685348510742,0,0.2331,31,0,0,1729,0,0.0,1920,14
3.8209124375134706,-48.94333333333326,0,-440.4899999999993,9,55,straddle_abuse,35.78866704305013,0,0.2319,36,0,0,1729,0,0.0,2048,15
3.8222846426069736,-50.68222222222218,0,-456.13999999999965,9,71,straddle_abuse,38.915215810139976,0,0.2307,34,0,0,1729,0,0.0,2176,16
3.8609688207507133,-50.018888888888846,0,-450.1699999999996,9,65,straddle_abuse,38.12732696533203,0,0.2296,30,0,0,1729,0,0.0,2304,17
3.71060149371624,-48.113333333333316,0,-433.0199999999998,9,47,straddle_abuse,34.28176625569662,0,0.2284,31,0,0,1729,0,0.0,2432,18
3.8913896661251783,-51.35777777777774,0,-462.2199999999997,9,77,straddle_abuse,40.78219223022461,0,0.2273,34,0,0,1729,0,0.0,2560,19
3.77582142688334,-50.46999999999996,0,-454.2299999999997,9,69,straddle_abuse,38.92474238077799,0,0.2262,29,0,0,1729,0,0.0,2688,20
3.7675482388585806,-49.828888888888834,0,-448.4599999999995,9,63,straddle_abuse,37.07178497314453,0,0.225,28,0,0,1729,0,0.0,2816,21
3.908245500177145,-52.0733333333333,0,-468.65999999999974,9,84,straddle_abuse,41.92006810506185,0,0.2239,25,0,0,1729,0,0.0,2944,22
3.7208682373166084,-50.80444444444441,0,-457.23999999999967,9,72,straddle_abuse,39.034409840901695,0,0.2228,22,0,0,1729,0,0.0,3072,23
3.534807004034519,-49.05222222222217,0,-441.4699999999995,9,55,straddle_abuse,36.39037831624349,0,0.2217,24,0,0,1729,0,0.0,3200,24
3.5872685220092535,-48.103333333333296,9.25,-432.92999999999967,9,56,straddle_abuse,35.01706186930338,1,0.2206,30,0,0,1729,0,0.0,3328,25
3.6837190687656403,-49.72777777777777,0,-447.5499999999999,9,62,straddle_abuse,38.00477727254232,0,0.2195,35,0,0,1729,0,0.0,3456,26
3.7486353162676096,-51.23444444444439,0,-461.1099999999995,9,76,straddle_abuse,40.38085174560547,0,0.2184,23,0,0,1729,0,0.0,3584,27
3.718711704015732,-51.2633333333333,0,-461.3699999999997,9,76,straddle_abuse,39.74060948689779,0,0.2173,28,0,0,1729,0,0.0,3712,28
3.6613350734114647,-51.03777777777772,0,-459.33999999999946,9,74,straddle_abuse,39.3473866780599,0,0.2162,29,0,0,1729,0,0.0,3840,29
3.7672927621752024,-51.88222222222219,0,-466.9399999999997,9,82,straddle_abuse,41.326117197672524,0,0.2151,33,0,0,1729,0,0.0,3968,30
3.603244574740529,-50.15222222222219,0,-451.3699999999997,9,66,straddle_abuse,37.897204081217446,0,0.214,23,0,0,1729,0,0.0,4096,31
3.4522711895406246,-49.11888888888883,0,-442.0699999999995,9,56,straddle_abuse,36.37792078653971,0,0.213,31,0,0,1729,0,0.0,4224,32
