avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
,-8.12989583333333,0.0,0.0,barnes_group,10,,,0.10024442379100479,0.8149767232933904,0.0
,-72.00173749999986,0.0,0.0,distressed_assets,10,,,0.017668334416924204,1.2721507767495897,0.0
4800.0,-4.338341357514617,0.0,0.2,dub_irish_dutch,10,0.3582674358011841,1719.6836918456836,0.10587370081711851,0.45931625492803435,0.0
4416.0,-19.314153125000026,0.0009375000000000002,0.6,partnership_disguised_sale,10,0.4931796964398132,2177.881539478215,0.021000897763374073,0.4056145551642774,0.002109214242845478
5778.285714285715,-49.45664999999997,0.0016666666666666666,0.7,straddle_abuse,10,0.5280070640644601,3050.9756753256115,0.006546380877969908,0.32376206784845024,0.005270462766947299
,-4.886549873737369,0.0,0.0,subsidiary_stock_comp,10,,,0.6149345517682586,3.00490835629993,0.0
