avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
268.8,0.02158424986149248,0.0860632423132423,1.0,dub_irish_dutch,10,0.8823455307737965,237.17447867199652,0.36537044347266745,0.007886246943918368,0.027496653600405173
