avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,dead_end_count,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,success_count,success_rate,total_steps,update
1.411749757360667,-0.02125,0,-0.34,1,16,0,subsidiary_stock_comp,0.6832262575626373,0,0.25,29,0,0,1729,0,0.0,128,0
1.1340907558624167,-0.02500000000000001,0,-0.40000000000000013,1,16,0,subsidiary_stock_comp,0.32464440663655597,0,0.2487,30,0,0,1729,0,0.0,256,1
1.0584983262233436,0.009507575757575756,42,0.1521212121212121,0,16,0,subsidiary_stock_comp,0.23574896653493246,2,0.2475,39,0,0,1729,0,0.0,384,2
1.21869440167211,-0.07124368686868689,2,-1.1398989898989902,3,16,0,subsidiary_stock_comp,0.16476855675379434,2,0.2463,27,0,0,1729,0,0.0,512,3
1.2890605111024342,-0.10333333333333333,99,-1.86,8,18,0,subsidiary_stock_comp,0.07852289825677872,1,0.245,32,0,0,1729,0,0.0,640,4
1.2173574169864878,-0.06980113636363638,21.21,-1.1168181818181822,4,16,0,subsidiary_stock_comp,0.08539483820398648,4,0.2438,46,0,0,1729,0,0.0,768,5
0.8700953796505928,-0.048882947118241246,79,-0.8310101010101012,4,17,0,subsidiary_stock_comp,0.05782341957092285,1,0.2426,23,0,0,1729,0,0.0,896,6
1.1890044950996526,-0.06523358585858587,2,-1.0437373737373739,3,16,0,subsidiary_stock_comp,-0.011070285613338152,3,0.2414,30,0,0,1729,0,0.0,1024,7
1.3874808932305314,-0.04104166666666667,26.4,-0.6566666666666667,2,16,0,subsidiary_stock_comp,0.07386915882428487,2,0.2402,34,0,0,1729,0,0.0,1152,8
1.259770728116564,0.1361363636363637,199,2.178181818181819,4,16,0,subsidiary_stock_comp,0.04720133915543556,7,0.239,30,0,0,1729,1,0.0625,1280,9
1.138974203808175,-0.04461174242424243,1.2,-0.7137878787878789,2,16,0,subsidiary_stock_comp,0.0897508164246877,2,0.2378,28,0,0,1729,0,0.0,1408,10
1.219222440980957,-0.06124368686868688,2,-0.97989898989899,3,16,0,subsidiary_stock_comp,0.02060103913148244,1,0.2366,27,0,0,1729,0,0.0,1536,11
1.2751048948266543,-0.01841856060606061,2,-0.29469696969696973,0,16,0,subsidiary_stock_comp,0.033289313316345215,4,0.2354,34,0,0,1729,0,0.0,1664,12
1.4640204902971163,0.0037026515151515013,99.99,0.05924242424242402,2,16,0,subsidiary_stock_comp,-0.02267161508401235,6,0.2342,31,0,0,1729,0,0.0,1792,13
1.5060443866386777,0.022398989898989884,99,0.35838383838383814,2,16,0,subsidiary_stock_comp,0.09040751059850057,7,0.2331,40,0,0,1729,0,0.0,1920,14
1.2645416621962795,0.011079545454545457,158,0.1772727272727273,3,16,0,subsidiary_stock_comp,0.10946780691544215,7,0.2319,30,0,0,1729,0,0.0,2048,15
1.1597007307573222,0.30231060606060617,198,4.836969696969699,1,16,0,subsidiary_stock_comp,0.10297795881827672,12,0.2307,23,0,0,1729,1,0.0625,2176,16
1.2802915673382813,0.18512626262626275,158,2.962020202020204,2,16,0,subsidiary_stock_comp,-0.02531837796171506,13,0.2296,31,0,0,1729,0,0.0,2304,17
1.2546670300653204,0.7290790255496143,198,12.394343434343444,1,17,0,subsidiary_stock_comp,0.06766726697484653,27,0.2284,24,0,0,1729,5,0.29411764705882354,2432,18
1.1617285062384326,0.5508942364824718,198,9.365202020202021,0,17,0,subsidiary_stock_comp,-0.013790881261229515,16,0.2273,29,0,0,1729,4,0.23529411764705882,2560,19
