avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
6684.444444444444,0.6069444444444445,0.0033333333333333327,0.9,straddle_abuse,10,0.5119232503164676,3421.9225265598543,0.4741523431397913,0.28778413048901225,0.0038844772154450055
