avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
345.6,11.292541975091051,0.5637843471831558,1.0,partnership_disguised_sale,10,0.6307180135528296,217.97614548385795,0.1978340545031831,2.2340493645796458,0.11110367972508042
