avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
1.1259,-0.6800000000000004,0,-0.6800000000000004,0,0,barnes_group,0.004136024663845698,0,0.2307,30,8,1737,0,0.0,2176,16
1.1235,-0.6800000000000004,0,-0.6800000000000004,0,0,barnes_group,0.051356187711159386,0,0.2296,37,8,1737,0,0.0,2304,17
1.0902,-0.6600000000000004,0,-0.6600000000000004,0,0,barnes_group,-0.011671606451272964,0,0.2284,29,8,1737,0,0.0,2432,18
1.1317,-0.7100000000000004,0,-0.7100000000000004,0,0,barnes_group,0.03277475759387016,0,0.2273,33,8,1737,0,0.0,2560,19
1.0019,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.0887946051855882,0,0.2262,25,8,1737,0,0.0,2688,20
1.0451,-0.7000000000000004,0,-0.7000000000000004,0,0,barnes_group,0.043814955900112786,0,0.225,22,8,1737,0,0.0,2816,21
0.8962,-0.7200000000000004,0,-0.7200000000000004,0,0,barnes_group,0.022988970081011455,0,0.2239,23,8,1737,0,0.0,2944,22
0.9269,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,-0.006514362990856171,0,0.2228,27,8,1737,0,0.0,3072,23
0.9042,-0.8000000000000005,0,-0.8000000000000005,0,0,barnes_group,0.05446032310525576,0,0.2217,24,8,1737,0,0.0,3200,24
1.0012,0.6049999999999998,35,1.2099999999999995,2,0,barnes_group,0.046342642356952034,4,0.2206,39,8,1737,2,1.0,3328,25
0.9488,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,0.09756312270959218,0,0.2195,33,8,1737,0,0.0,3456,26
0.9129,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.022475458681583405,0,0.2184,24,8,1737,0,0.0,3584,27
1.0147,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,0.006932431211074193,0,0.2173,27,8,1737,0,0.0,3712,28
0.9142,-0.8500000000000005,0,-0.8500000000000005,0,0,barnes_group,0.02516417329510053,0,0.2162,25,8,1737,0,0.0,3840,29
0.9663,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,-0.024060799429814022,0,0.2151,28,8,1737,0,0.0,3968,30
0.832,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,-4.8562263449033104e-05,0,0.214,24,8,1737,0,0.0,4096,31
0.8914,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.024701643735170364,0,0.213,27,8,1737,0,0.0,4224,32
0.8734,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.03445499762892723,0,0.2119,26,8,1737,0,0.0,4352,33
0.844,-0.8700000000000006,0,-0.8700000000000006,0,0,barnes_group,0.008200574666261673,0,0.2108,17,8,1737,0,0.0,4480,34
0.9881,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.026231021930774052,0,0.2098,32,8,1737,0,0.0,4608,35
0.8638,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.0522142139573892,0,0.2087,25,8,1737,0,0.0,4736,36
0.8887,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.09304279585679372,0,0.2077,38,8,1737,0,0.0,4864,37
0.8125,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,0.03881154954433441,0,0.2066,32,8,1737,0,0.0,4992,38
0.8689,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.027176809807618458,0,0.2056,25,8,1737,0,0.0,5120,39
