avg_reward_per_episode,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
5.997999999999997,29.989999999999984,5,0,distressed_assets,5.618721644083659,1,0.25,47,0,1729,1,0.2,128,0
3.9371428571428555,27.559999999999988,7,0,distressed_assets,3.471205155054728,1,0.2487,43,0,1729,1,0.14285714285714285,256,1
20.76499999999999,83.05999999999996,4,0,distressed_assets,13.081077893575033,3,0.2475,35,0,1729,3,0.75,384,2
14.648888888888896,131.84000000000006,9,0,distressed_assets,13.33617909749349,8,0.2463,26,0,1729,8,0.8888888888888888,512,3
8.49000000000001,59.43000000000008,7,0,distressed_assets,3.8755449453989663,4,0.245,35,0,1729,4,0.5714285714285714,640,4
28.616666666666642,85.84999999999992,3,0,distressed_assets,17.712932586669922,2,0.2438,18,0,1729,2,0.6666666666666666,768,5
22.660999999999994,226.60999999999996,10,0,distressed_assets,32.730116526285805,9,0.2426,37,0,1729,9,0.9,896,6
13.056249999999993,104.44999999999995,8,0,distressed_assets,16.96484438578288,5,0.2414,34,0,1729,5,0.625,1024,7
26.550000000000008,212.40000000000006,8,0,distressed_assets,25.230202356974285,8,0.2402,33,0,1729,8,1.0,1152,8
24.154166666666683,289.8500000000002,12,0,distressed_assets,37.34500376383463,12,0.239,22,0,1729,12,1.0,1280,9
20.935000000000006,209.35000000000005,10,0,distressed_assets,27.25793520609538,9,0.2378,23,0,1729,9,0.9,1408,10
24.546666666666667,294.56,12,0,distressed_assets,34.83556620279948,10,0.2366,31,0,1729,10,0.8333333333333334,1536,11
26.55142857142859,185.86000000000013,7,0,distressed_assets,29.964738210042317,6,0.2354,26,0,1729,6,0.8571428571428571,1664,12
25.943076923076923,337.26,13,0,distressed_assets,37.13206990559896,12,0.2342,29,0,1729,12,0.9230769230769231,1792,13
25.307272727272736,278.3800000000001,11,0,distressed_assets,34.90147908528646,11,0.2331,36,0,1729,11,1.0,1920,14
23.8509090909091,262.36000000000007,11,0,distressed_assets,32.18250020345052,11,0.2319,23,0,1729,11,1.0,2048,15
27.836666666666673,250.53000000000006,9,0,distressed_assets,34.71151224772135,9,0.2307,29,0,1729,9,1.0,2176,16
28.58500000000001,343.02000000000015,12,0,distressed_assets,43.568260192871094,12,0.2296,21,0,1729,12,1.0,2304,17
23.569090909090928,259.2600000000002,11,0,distressed_assets,34.56005859375,10,0.2284,28,0,1729,10,0.9090909090909091,2432,18
28.456,426.84,15,0,distressed_assets,53.738304138183594,15,0.2273,25,0,1729,15,1.0,2560,19
24.909166666666664,298.90999999999997,12,0,distressed_assets,36.71628443400065,11,0.2262,25,0,1729,11,0.9166666666666666,2688,20
21.84916666666668,262.19000000000017,12,0,distressed_assets,27.136372884114582,11,0.225,36,0,1729,11,0.9166666666666666,2816,21
24.86384615384616,323.2300000000001,13,0,distressed_assets,37.85572942097982,13,0.2239,26,0,1729,13,1.0,2944,22
19.836428571428577,277.7100000000001,14,0,distressed_assets,29.55432383219401,13,0.2228,30,0,1729,13,0.9285714285714286,3072,23
22.34176470588236,379.8100000000001,17,0,distressed_assets,36.437625885009766,17,0.2217,30,0,1729,17,1.0,3200,24
32.426666666666684,389.12000000000023,12,0,distressed_assets,50.59978485107422,12,0.2206,29,0,1729,12,1.0,3328,25
29.698,445.47,15,0,distressed_assets,52.342271169026695,14,0.2195,24,0,1729,14,0.9333333333333333,3456,26
17.38083333333334,208.57000000000005,12,0,distressed_assets,26.23480796813965,10,0.2184,28,0,1729,10,0.8333333333333334,3584,27
30.520714285714302,427.29000000000025,14,0,distressed_assets,46.63719050089518,14,0.2173,26,0,1729,14,1.0,3712,28
30.522142857142853,427.30999999999995,14,0,distressed_assets,55.868849436442055,14,0.2162,23,0,1729,14,1.0,3840,29
30.288666666666686,454.33000000000027,15,0,distressed_assets,50.20287322998047,15,0.2151,26,0,1729,15,1.0,3968,30
29.435000000000034,412.0900000000005,14,0,distressed_assets,51.03278350830078,14,0.214,18,0,1729,14,1.0,4096,31
26.5114285714286,371.16000000000037,14,0,distressed_assets,51.250387827555336,14,0.213,32,0,1729,14,1.0,4224,32
28.64944444444445,515.69,18,0,distressed_assets,57.638997395833336,18,0.2119,24,0,1729,18,1.0,4352,33
23.866666666666678,358.00000000000017,15,0,distressed_assets,29.844606399536133,15,0.2108,30,0,1729,15,1.0,4480,34
26.319230769230778,342.1500000000001,13,0,distressed_assets,34.653069814046226,13,0.2098,30,0,1729,13,1.0,4608,35
29.68357142857144,415.57000000000016,14,0,distressed_assets,61.08541615804037,14,0.2087,35,0,1729,14,1.0,4736,36
27.078181818181825,297.86000000000007,11,0,distressed_assets,39.75957743326823,11,0.2077,27,0,1729,11,1.0,4864,37
31.814545454545467,349.96000000000015,11,0,distressed_assets,51.136984507242836,11,0.2066,32,0,1729,11,1.0,4992,38
27.850769230769252,362.0600000000003,13,0,distressed_assets,41.1758778889974,13,0.2056,34,0,1729,13,1.0,5120,39
26.817692307692308,348.63,13,0,distressed_assets,44.37417984008789,12,0.2046,31,0,1729,12,0.9230769230769231,5248,40
23.355454545454567,256.91000000000025,11,0,distressed_assets,30.551415761311848,11,0.2036,28,0,1729,11,1.0,5376,41
21.06866666666668,316.0300000000002,15,0,distressed_assets,28.88473892211914,14,0.2025,21,0,1729,14,0.9333333333333333,5504,42
24.839999999999993,248.39999999999992,10,0,distressed_assets,28.517651240030926,10,0.2015,30,0,1729,10,1.0,5632,43
18.723333333333336,280.85,15,0,distressed_assets,22.195837020874023,15,0.2005,24,0,1729,15,1.0,5760,44
22.732857142857146,318.26000000000005,14,0,distressed_assets,38.60764821370443,14,0.1995,29,0,1729,14,1.0,5888,45
26.332142857142895,368.65000000000055,14,0,distressed_assets,44.22616704305013,13,0.1985,25,0,1729,13,0.9285714285714286,6016,46
29.78562500000003,476.5700000000005,16,0,distressed_assets,65.55182647705078,16,0.1975,26,0,1729,16,1.0,6144,47
26.12615384615386,339.64000000000016,13,0,distressed_assets,40.04755528767904,12,0.1965,23,0,1729,12,0.9230769230769231,6272,48
31.66153846153848,411.60000000000025,13,0,distressed_assets,53.29861323038737,13,0.1956,26,0,1729,13,1.0,6400,49
26.357999999999997,395.36999999999995,15,0,distressed_assets,47.57734807332357,15,0.1946,17,0,1729,15,1.0,6528,50
26.049999999999997,338.65,13,0,distressed_assets,38.61827850341797,13,0.1936,19,0,1729,13,1.0,6656,51
28.391538461538456,369.0899999999999,13,0,distressed_assets,46.043715159098305,13,0.1926,24,0,1729,13,1.0,6784,52
31.76312499999998,508.2099999999997,16,0,distressed_assets,67.50083923339844,16,0.1917,22,0,1729,16,1.0,6912,53
26.64461538461539,346.38000000000005,13,0,distressed_assets,38.69383748372396,13,0.1907,27,0,1729,13,1.0,7040,54
28.931428571428572,405.04,14,0,distressed_assets,53.0965944925944,13,0.1898,26,0,1729,13,0.9285714285714286,7168,55
28.704545454545464,315.7500000000001,11,0,distressed_assets,33.56861114501953,11,0.1888,23,0,1729,11,1.0,7296,56
21.647692307692314,281.4200000000001,13,0,distressed_assets,31.549250920613606,12,0.1879,18,0,1729,12,0.9230769230769231,7424,57
28.868124999999996,461.88999999999993,16,0,distressed_assets,58.48453267415365,15,0.1869,27,0,1729,15,0.9375,7552,58
31.28857142857143,438.04,14,0,distressed_assets,58.6448008219401,14,0.186,19,0,1729,14,1.0,7680,59
23.12500000000001,370.00000000000017,16,0,distressed_assets,37.652217864990234,16,0.1851,25,0,1729,16,1.0,7808,60
26.170909090909102,287.8800000000001,11,0,distressed_assets,35.89486821492513,11,0.1841,21,0,1729,11,1.0,7936,61
26.02533333333333,390.37999999999994,15,0,distressed_assets,43.74711608886719,13,0.1832,29,0,1729,13,0.8666666666666667,8064,62
26.37333333333333,316.47999999999996,12,0,distressed_assets,34.94119135538737,12,0.1823,21,0,1729,12,1.0,8192,63
31.756666666666675,476.35000000000014,15,0,distressed_assets,59.82818857828776,15,0.1814,21,0,1729,15,1.0,8320,64
22.896874999999994,366.3499999999999,16,0,distressed_assets,37.58180236816406,15,0.1805,23,0,1729,15,0.9375,8448,65
27.33533333333333,410.03,15,0,distressed_assets,51.57266743977865,14,0.1796,29,0,1729,14,0.9333333333333333,8576,66
25.199333333333342,377.9900000000001,15,0,distressed_assets,48.75423812866211,15,0.1787,28,0,1729,15,1.0,8704,67
25.141333333333325,377.1199999999999,15,0,distressed_assets,47.1396853129069,15,0.1778,13,0,1729,15,1.0,8832,68
29.370000000000015,323.07000000000016,11,0,distressed_assets,47.18525314331055,11,0.1769,23,0,1729,11,1.0,8960,69
25.69133333333334,385.3700000000001,15,0,distressed_assets,40.95633316040039,15,0.176,19,0,1729,15,1.0,9088,70
22.310833333333335,267.73,12,0,distressed_assets,31.04847017923991,12,0.1751,23,0,1729,12,1.0,9216,71
30.53142857142858,427.4400000000001,14,0,distressed_assets,54.56999079386393,14,0.1743,28,0,1729,14,1.0,9344,72
24.05066666666666,360.75999999999993,15,0,distressed_assets,42.82421366373698,14,0.1734,32,0,1729,14,0.9333333333333333,9472,73
28.817499999999985,345.80999999999983,12,0,distressed_assets,52.96950022379557,11,0.1725,19,0,1729,11,0.9166666666666666,9600,74
25.57692307692308,332.50000000000006,13,0,distressed_assets,39.98764165242513,13,0.1717,21,0,1729,13,1.0,9728,75
25.604000000000024,384.06000000000034,15,0,distressed_assets,42.69197082519531,15,0.1708,26,0,1729,15,1.0,9856,76
29.42466666666667,441.37000000000006,15,0,distressed_assets,54.592376708984375,15,0.1699,18,0,1729,15,1.0,9984,77
29.392857142857157,411.50000000000017,14,0,distressed_assets,49.37472661336263,14,0.1691,20,0,1729,14,1.0,10112,78
26.299230769230768,341.89,13,0,distressed_assets,36.99786504109701,13,0.1683,26,0,1729,13,1.0,10240,79
28.61181818181819,314.7300000000001,11,0,distressed_assets,50.16662851969401,11,0.1674,26,0,1729,11,1.0,10368,80
29.747333333333344,446.21000000000015,15,0,distressed_assets,57.082051595052086,15,0.1666,26,0,1729,15,1.0,10496,81
24.938666666666677,374.08000000000015,15,0,distressed_assets,39.02714284261068,15,0.1657,19,0,1729,15,1.0,10624,82
25.00214285714285,350.0299999999999,14,0,distressed_assets,37.38425064086914,14,0.1649,17,0,1729,14,1.0,10752,83
29.89470588235295,508.2100000000002,17,0,distressed_assets,56.20622889200846,17,0.1641,16,0,1729,17,1.0,10880,84
26.886363636363637,295.75,11,0,distressed_assets,48.733533223470054,11,0.1633,13,0,1729,11,1.0,11008,85
27.719999999999988,415.79999999999984,15,0,distressed_assets,54.366546630859375,14,0.1625,25,0,1729,14,0.9333333333333333,11136,86
30.679333333333332,460.19,15,0,distressed_assets,54.105875651041664,15,0.1616,26,0,1729,15,1.0,11264,87
25.980000000000025,337.74000000000035,13,0,distressed_assets,43.31821823120117,13,0.1608,25,0,1729,13,1.0,11392,88
24.77777777777779,446.0000000000002,18,0,distressed_assets,39.52325312296549,17,0.16,21,0,1729,17,0.9444444444444444,11520,89
31.37235294117648,533.3300000000002,17,0,distressed_assets,61.07024002075195,17,0.1592,27,0,1729,17,1.0,11648,90
29.938823529411767,508.96000000000004,17,0,distressed_assets,57.663326263427734,17,0.1584,16,0,1729,17,1.0,11776,91
25.436000000000003,381.5400000000001,15,0,distressed_assets,38.955919901529946,15,0.1576,16,0,1729,15,1.0,11904,92
25.85750000000001,517.1500000000002,20,0,distressed_assets,56.24015553792318,19,0.1569,25,0,1729,19,0.95,12032,93
23.262777777777785,418.73000000000013,18,0,distressed_assets,35.927391052246094,18,0.1561,17,0,1729,18,1.0,12160,94
24.860833333333336,298.33000000000004,12,0,distressed_assets,31.10524559020996,12,0.1553,31,0,1729,12,1.0,12288,95
31.074,466.11,15,0,distressed_assets,58.84121831258138,15,0.1545,24,0,1729,15,1.0,12416,96
30.054117647058842,510.9200000000003,17,0,distressed_assets,60.01681264241537,17,0.1537,19,0,1729,17,1.0,12544,97
23.801428571428556,333.2199999999998,14,0,distressed_assets,41.974108378092446,13,0.153,16,0,1729,13,0.9285714285714286,12672,98
28.183529411764717,479.1200000000002,17,0,distressed_assets,52.4673220316569,16,0.1522,12,0,1729,16,0.9411764705882353,12800,99
12.291428571428577,86.04000000000003,7,0,distressed_assets,21.537986119588215,2,0.25,38,1,1730,2,0.2857142857142857,128,0
8.674999999999995,17.34999999999999,2,0,distressed_assets,1.953399419784546,1,0.2487,30,1,1730,1,0.5,256,1
7.01,28.04,4,0,distressed_assets,5.241473197937012,1,0.2475,31,1,1730,1,0.25,384,2
