avg_steps_to_first_discovery,avg_tail_reward_per_episode,avg_tail_success_rate,discovery_rate,loophole,runs,steps_to_first_discovery_cv,steps_to_first_discovery_stddev,tail_reward_cv_across_runs,tail_reward_stddev_across_runs,tail_success_rate_stddev_across_runs
8256.0,-2.6547666666666667,0.004444444444444444,0.8,straddle_abuse,10,0.3468752505063458,2863.802068180391,0.2690070151304106,0.7141508568677097,0.005105203241514897
